Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.8.135-52.182.143.210-2807-443-6,192.168.8.135,2807,52.182.143.210,443,6,17/05/2023 08:32:07 PM,550,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,56363.63636363636,5454.545454545454,275.0,301.22748878546923,488.0,62.0,62.0,62.0,0.0,62.0,62.0,0,0,0,0,0,0,0,0,0,40,20,3636.363636363636,1818.181818181818,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,254,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.182.143.210-2808-443-6,192.168.8.135,2808,52.182.143.210,443,6,17/05/2023 08:32:05 PM,1932167,13,12,11945.0,5030.0,1400.0,0.0,918.8461538461538,645.5963452697366,1400.0,0.0,419.1666666666667,609.8603168436244,8785.472477275514,12.93884017271799,80506.95833333333,159768.75143114734,612638.0,0.0,583796.0,48649.666666666664,113220.87066625236,300351.0,0.0,1932167.0,175651.54545454544,201338.21150063077,612638.0,0.0,0,0,0,0,260,264,6.728196889813355,6.210643282904635,0.0,1400.0,652.8846153846152,666.1552567936743,443762.82615384617,0,1,0,0,0,0,0,0,0.0,679.0,918.8461538461538,419.1666666666667,0,0,0,0,0,0,13,11945,12,5030,-1,2050,11,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.182.143.210-2808-443-6,192.168.8.135,2808,52.182.143.210,443,6,17/05/2023 08:32:07 PM,1059,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,29272.89896128423,2832.8611898016998,529.5,508.4097756731277,889.0,170.0,170.0,170.0,0.0,170.0,170.0,0,0,0,0,0,0,0,0,0,40,20,1888.5741265344664,944.2870632672332,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,254,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.182.143.210-2813-443-6,192.168.8.135,2813,52.182.143.210,443,6,17/05/2023 08:32:08 PM,1235857,9,9,7527.0,5029.0,1400.0,0.0,836.3333333333334,652.368377529138,1400.0,0.0,558.7777777777778,650.8261629993407,10159.751492284302,14.564791881261344,72697.4705882353,133479.822045374,310273.0,0.0,620144.0,77518.00000000001,142715.5808362513,311316.0,0.0,1235857.0,154482.125,163226.06884619303,312862.0,0.0,0,0,0,0,180,204,7.282395940630672,7.282395940630672,0.0,1400.0,660.8421052631578,649.825383652998,422273.02923976607,0,1,0,0,0,0,0,0,1.0,697.5555555555555,836.3333333333334,558.7777777777778,0,0,0,0,0,0,9,7527,9,5029,-1,2050,7,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.182.143.210-2813-443-6,192.168.8.135,2813,52.182.143.210,443,6,17/05/2023 08:32:09 PM,671,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,46199.701937406855,4470.938897168405,335.5,294.8635277547903,544.0,127.0,127.0,127.0,0.0,127.0,127.0,0,0,0,0,0,0,0,0,0,40,20,2980.6259314456033,1490.3129657228017,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,254,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.182.143.210-2820-443-6,192.168.8.135,2820,52.182.143.210,443,6,17/05/2023 08:32:10 PM,1188416,8,8,6268.0,5029.0,1400.0,0.0,783.5,676.3055100005787,1400.0,0.0,628.625,658.7147523776889,9505.930583230116,13.46329904679843,79227.73333333332,135354.29183837012,313362.0,0.0,583030.0,83290.0,141375.9064326969,292032.0,0.0,1188416.0,169773.7142857143,158738.94829532155,314507.0,0.0,0,0,0,0,160,184,6.731649523399215,6.731649523399215,0.0,1400.0,664.5294117647057,652.1217407094188,425262.76470588235,0,1,0,0,0,0,0,0,1.0,706.0625,783.5,628.625,0,0,0,0,0,0,8,6268,8,5029,-1,2045,6,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.182.143.210-2820-443-6,192.168.8.135,2820,52.182.143.210,443,6,17/05/2023 08:32:11 PM,553,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,56057.86618444846,5424.9547920434,276.5,277.8929650063132,473.0,80.0,80.0,80.0,0.0,80.0,80.0,0,0,0,0,0,0,0,0,0,40,20,3616.6365280289333,1808.3182640144666,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,254,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.182.143.210-2821-443-6,192.168.8.135,2821,52.182.143.210,443,6,17/05/2023 08:32:11 PM,1170000,9,8,6304.0,5029.0,1400.0,0.0,700.4444444444445,681.679197113846,1400.0,0.0,628.625,658.7147523776889,9686.324786324787,14.529914529914532,73125.0,130233.96836514403,298184.0,0.0,594600.0,74325.0,136959.79218421315,298280.0,0.0,1170000.0,167142.85714285713,156407.4651014976,298517.0,0.0,0,0,0,0,180,184,7.6923076923076925,6.837606837606838,0.0,1400.0,629.6111111111111,650.6287582375618,423317.78104575165,0,1,0,0,0,0,0,0,0.0,666.6470588235294,700.4444444444445,628.625,0,0,0,0,0,0,9,6304,8,5029,-1,2050,7,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.182.143.210-2821-443-6,192.168.8.135,2821,52.182.143.210,443,6,17/05/2023 08:32:12 PM,595,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,52100.84033613445,5042.016806722689,297.5,260.92240225783604,482.0,113.0,113.0,113.0,0.0,113.0,113.0,0,0,0,0,0,0,0,0,0,40,20,3361.344537815126,1680.672268907563,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,254,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-122.255.11.220-2812-443-6,192.168.8.135,2812,122.255.11.220,443,6,17/05/2023 08:32:06 PM,7642364,7,6,1990.0,901.0,1307.0,0.0,284.2857142857143,502.0838954748878,385.0,0.0,150.16666666666669,171.10863995329598,378.28609053429017,1.701044336542986,636863.6666666667,2168026.285308424,7521139.0,75.0,7610470.0,1268411.6666666665,3063251.5952552552,7521139.0,370.0,121150.0,24230.0,10854.194972451895,35151.0,10696.0,0,0,0,0,140,144,0.9159469504462232,0.7850973860967627,0.0,1307.0,206.5,368.2555028572084,135612.1153846154,0,1,0,0,0,0,0,0,0.0,222.3846153846154,284.2857142857143,150.16666666666666,0,0,0,0,0,0,7,1990,6,901,-1,261,3,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-122.255.11.220-2812-443-6,122.255.11.220,443,192.168.8.135,2812,6,17/05/2023 08:32:14 PM,0,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.182.143.210-2822-443-6,192.168.8.135,2822,52.182.143.210,443,6,17/05/2023 08:32:13 PM,1181312,8,8,5851.0,5029.0,1400.0,0.0,731.375,637.5795608616789,1400.0,0.0,628.625,658.7147523776889,9210.098602232096,13.544262650341317,78754.13333333333,134222.8295952383,307444.0,0.0,588452.0,84064.57142857142,141971.1880862418,298009.0,0.0,1181312.0,168758.85714285713,158043.45984615388,309200.0,0.0,0,0,0,0,160,184,6.772131325170658,6.772131325170658,0.0,1400.0,639.9999999999999,630.4918714781342,397520.0,0,1,0,0,0,0,0,0,1.0,680.0,731.375,628.625,0,0,0,0,0,0,8,5851,8,5029,-1,2050,6,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.182.143.210-2822-443-6,192.168.8.135,2822,52.182.143.210,443,6,17/05/2023 08:32:14 PM,980,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,31632.65306122449,3061.2244897959185,490.0,466.6904755831214,820.0,160.0,160.0,160.0,0.0,160.0,160.0,0,0,0,0,0,0,0,0,0,40,20,2040.8163265306123,1020.4081632653061,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,254,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.182.143.210-2823-443-6,192.168.8.135,2823,52.182.143.210,443,6,17/05/2023 08:32:13 PM,1241130,7,9,3888.0,5029.0,1400.0,0.0,555.4285714285714,608.7303336023423,1400.0,0.0,558.7777777777778,650.8261629993407,7184.581792398862,12.891477927372636,82742.0,135413.19575812606,317426.0,0.0,597236.0,99539.33333333333,152794.0639444696,297394.0,0.0,1241130.0,155141.25,155805.61339672128,318619.0,0.0,0,0,0,0,140,204,5.640021593225528,7.251456334147107,0.0,1400.0,524.5294117647059,607.4683240349923,369017.76470588235,0,1,0,0,0,0,0,0,1.0,557.3125,555.4285714285714,558.7777777777778,0,0,0,0,0,0,7,3888,9,5029,-1,2050,5,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.182.143.210-2823-443-6,192.168.8.135,2823,52.182.143.210,443,6,17/05/2023 08:32:14 PM,1126,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,27531.08348134991,2664.298401420959,563.0,538.8153672641492,944.0,182.0,182.0,182.0,0.0,182.0,182.0,0,0,0,0,0,0,0,0,0,40,20,1776.1989342806394,888.0994671403197,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,254,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.9-3.51.0.78-0-0-0,134.221.96.9,0,3.51.0.78,0,0,17/05/2023 08:30:16 PM,80000388,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03749981812588209,4.0000194E7,9871.210665364204,4.0007174E7,3.9993214E7,4.0007174E7,4.0007174E7,0.0,4.0007174E7,4.0007174E7,0,0,0,0,0,0,0,0,0,0,0,0.02499987875058806,0.01249993937529403,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.0000194E7,9871.210665364204,4.0007174E7,3.9993214E7,No Label
134.221.96.9-3.51.0.20-0-0-0,134.221.96.9,0,3.51.0.20,0,0,17/05/2023 08:30:16 PM,80010017,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03749530511910777,4.00050085E7,13612.512644622226,4.0014634E7,3.9995383E7,3.9995383E7,3.9995383E7,0.0,3.9995383E7,3.9995383E7,0,0,0,0,0,0,0,0,0,0,0,0.02499687007940518,0.01249843503970259,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.00050085E7,13612.512644622226,4.0014634E7,3.9995383E7,No Label
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,17/05/2023 08:30:16 PM,85257813,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36360304011082245,2841927.0999999996,7117464.929947854,3.2336985E7,203.0,8.5159384E7,2936530.4827586208,7224226.547370548,3.2336985E7,203.0,0,0,0,0,0,0,0,0,0,0,0,0.35187390978466687,0.011729130326155563,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,30,0,1,0,-1,-1,0,0,6460498.5,9136204.98612594,1.2920771E7,226.0,1.8084137E7,1.1393107772557905E7,3.2336985E7,7794778.0,No Label
192.168.8.135-52.182.143.210-2829-443-6,192.168.8.135,2829,52.182.143.210,443,6,17/05/2023 08:32:25 PM,2518627,8,10,6268.0,5030.0,1400.0,0.0,783.5,676.3055100005787,1400.0,0.0,503.0,638.5351291128086,4485.777369971815,7.146750987740543,148154.5294117647,279280.6082314698,1089748.0,0.0,802790.0,114684.28571428572,204684.78315099888,507892.0,0.0,2518627.0,279847.44444444444,338864.71081801626,1089748.0,0.0,0,0,0,0,160,224,3.17633377232913,3.9704172154114126,0.0,1400.0,594.6315789473684,649.5378023834687,421899.3567251461,0,1,0,0,0,0,0,0,1.0,627.6666666666666,783.5,503.0,0,0,0,0,0,0,8,6268,10,5030,-1,2050,6,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.182.143.210-2829-443-6,192.168.8.135,2829,52.182.143.210,443,6,17/05/2023 08:32:28 PM,596,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,52013.42281879195,5033.557046979866,298.0,287.0853531617383,501.0,95.0,95.0,95.0,0.0,95.0,95.0,0,0,0,0,0,0,0,0,0,40,20,3355.7046979865772,1677.8523489932886,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,254,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.182.143.210-2830-443-6,192.168.8.135,2830,52.182.143.210,443,6,17/05/2023 08:32:27 PM,1338531,9,9,6304.0,5029.0,1400.0,0.0,700.4444444444445,681.679197113846,1400.0,0.0,558.7777777777778,650.8261629993407,8466.744513201413,13.447577979142807,78737.11764705884,140904.7765810666,366449.0,0.0,691068.0,86383.5,159693.2542550606,367796.0,0.0,1338531.0,167316.375,169812.909647174,368680.0,0.0,0,0,0,0,180,204,6.723788989571403,6.723788989571403,0.0,1400.0,596.4736842105262,648.5860148919727,420663.8187134503,0,1,0,0,0,0,0,0,1.0,629.6111111111111,700.4444444444445,558.7777777777778,0,0,0,0,0,0,9,6304,9,5029,-1,2050,7,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-52.182.143.210-2830-443-6,192.168.8.135,2830,52.182.143.210,443,6,17/05/2023 08:32:28 PM,635,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,48818.89763779527,4724.4094488188975,317.5,280.72139213105936,516.0,119.0,119.0,119.0,0.0,119.0,119.0,0,0,0,0,0,0,0,0,0,40,20,3149.606299212598,1574.803149606299,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,254,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.2-90.92.0.21-0-0-0,134.221.96.2,0,90.92.0.21,0,0,17/05/2023 08:30:17 PM,90206876,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033256888310820125,4.5103438E7,13232.796303125051,4.5112795E7,4.5094081E7,4.5112795E7,4.5112795E7,0.0,4.5112795E7,4.5112795E7,0,0,0,0,0,0,0,0,0,0,0,0.022171258873880082,0.011085629436940041,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.5103438E7,13232.796303125051,4.5112795E7,4.5094081E7,No Label
192.168.8.135-52.66.254.208-2819-443-6,192.168.8.135,2819,52.66.254.208,443,6,17/05/2023 08:32:09 PM,24816698,11,14,2817.0,6119.0,1265.0,0.0,256.09090909090907,382.45508351843216,1400.0,0.0,437.0714285714286,565.7587776654415,360.08013636624827,1.0073862364767465,1034029.0833333335,4785345.978118168,2.3495331E7,0.0,1064138.0,106413.8,128931.21969294758,270311.0,56.0,2.4816698E7,1908976.7692307692,6487158.47069803,2.349552E7,0.0,0,0,0,0,220,304,0.4432499440497685,0.564136292426978,0.0,1400.0,343.6923076923076,487.7873117850253,237936.46153846147,0,1,0,0,0,0,0,0,1.0,357.44,256.09090909090907,437.07142857142856,0,0,0,0,0,0,11,2817,14,6119,-1,96,6,0,1321367.0,0.0,1321367.0,1321367.0,2.3495331E7,0.0,2.3495331E7,2.3495331E7,No Label
192.168.8.135-52.66.254.208-2819-443-6,192.168.8.135,2819,52.66.254.208,443,6,17/05/2023 08:32:34 PM,221,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,140271.49321266968,13574.660633484162,110.5,24.748737341529164,128.0,93.0,93.0,93.0,0.0,93.0,93.0,0,0,0,0,0,0,0,0,0,40,20,9049.773755656108,4524.886877828054,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,256,1,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,17/05/2023 08:30:11 PM,30,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66666.66666666667,30.0,0.0,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33333.333333333336,33333.333333333336,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.8-200.190.0.67-0-0-0,134.221.96.8,0,200.190.0.67,0,0,17/05/2023 08:30:56 PM,80002427,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374988623782626,4.00012135E7,1110.8647532440662,4.0001999E7,4.0000428E7,4.0001999E7,4.0001999E7,0.0,4.0001999E7,4.0001999E7,0,0,0,0,0,0,0,0,0,0,0,0.0249992415855084,0.0124996207927542,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.00012135E7,1110.8647532440662,4.0001999E7,4.0000428E7,No Label
192.168.8.135-13.73.252.139-1585-8883-6,192.168.8.135,1585,13.73.252.139,8883,6,17/05/2023 08:30:43 PM,76111762,3,3,31.0,93.0,31.0,0.0,10.333333333333332,17.8978583448784,31.0,31.0,31.0,0.0,1.6291831478030951,0.07883144263563363,1.52223524E7,3.3676268377311006E7,7.5463954E7,46887.0,7.5783674E7,3.7891837E7,5.313499742846873E7,7.5463954E7,319720.0,7.6060378E7,3.8030189E7,5.338513079545922E7,7.5779177E7,281201.0,0,1,0,0,60,60,0.039415721317816815,0.039415721317816815,0.0,31.0,22.142857142857146,15.126451130702263,228.80952380952377,0,0,0,1,1,0,0,0,1.0,25.833333333333332,10.333333333333334,31.0,0,0,0,0,0,0,3,31,3,93,-1,2048,1,0,328088.0,0.0,328088.0,328088.0,7.5463954E7,0.0,7.5463954E7,7.5463954E7,No Label
134.221.96.14-29.110.1.166-0-0-0,134.221.96.14,0,29.110.1.166,0,0,17/05/2023 08:30:35 PM,80316725,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024901413746638696,8.0316725E7,0.0,8.0316725E7,8.0316725E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012450706873319348,0.012450706873319348,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,8.0316725E7,0.0,8.0316725E7,8.0316725E7,No Label
134.221.96.4-48.233.0.20-0-0-0,134.221.96.4,0,48.233.0.20,0,0,17/05/2023 08:30:35 PM,80322404,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02489965315281151,8.0322404E7,0.0,8.0322404E7,8.0322404E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012449826576405755,0.012449826576405755,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,8.0322404E7,0.0,8.0322404E7,8.0322404E7,No Label
192.168.8.135-192.168.8.1-2833-53-6,192.168.8.135,2833,192.168.8.1,53,6,17/05/2023 08:33:32 PM,57608,4,5,45.0,179.0,43.0,0.0,11.25,21.187653637594387,179.0,0.0,35.8,80.05123359449247,3888.348840438828,156.22830162477433,7201.0,12790.91597300879,34597.0,0.0,53623.0,17874.333333333332,30828.535423100027,53472.0,19.0,57407.0,14351.75,15804.733771352598,34597.0,0.0,0,0,0,0,80,124,69.43480072212193,86.79350090265241,0.0,179.0,22.4,56.64352468631246,3208.488888888889,0,1,0,0,0,0,0,0,1.0,24.88888888888889,11.25,35.8,0,0,0,0,0,0,4,45,5,179,-1,1825,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-192.168.8.1-2834-53-6,192.168.8.135,2834,192.168.8.1,53,6,17/05/2023 08:33:32 PM,70916,4,5,45.0,202.0,43.0,0.0,11.25,21.187653637594387,202.0,0.0,40.4,90.3371462909915,3482.9939646906196,126.91071126403067,8864.5,17025.31613299945,47924.0,14.0,67007.0,22335.666666666668,38536.755290674555,66834.0,14.0,70753.0,17688.25,21762.58692305061,47924.0,113.0,0,0,0,0,80,124,56.40476056179141,70.50595070223926,0.0,202.0,24.7,63.73216526126261,4061.788888888889,0,1,0,0,0,0,0,0,1.0,27.444444444444443,11.25,40.4,0,0,0,0,0,0,4,45,5,202,-1,1825,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-192.168.8.1-2832-53-6,192.168.8.135,2832,192.168.8.1,53,6,17/05/2023 08:33:32 PM,77583,4,5,45.0,191.0,43.0,0.0,11.25,21.187653637594387,191.0,0.0,38.2,85.41779674049197,3041.9035097895157,116.00479486485442,9697.875,19197.872653258077,54461.0,0.0,73553.0,24517.666666666668,42340.28165155888,73408.0,42.0,77374.0,19343.5,24808.69469225121,54461.0,0.0,0,0,0,0,80,124,51.55768660660196,64.44710825825246,0.0,191.0,23.599999999999998,60.33646400717305,3640.4888888888886,0,1,0,0,0,0,0,0,1.0,26.22222222222222,11.25,38.2,0,0,0,0,0,0,4,45,5,191,-1,1825,2,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-20.50.73.9-2836-443-6,192.168.8.135,2836,20.50.73.9,443,6,17/05/2023 08:33:42 PM,887764,6,8,2411.0,5028.0,1400.0,0.0,401.8333333333333,528.4560215066781,1400.0,0.0,628.5,658.8205912299428,8379.479230966788,15.769956880432186,68289.53846153847,105541.48568976355,233024.0,0.0,443006.0,88601.2,119388.9239866915,222731.0,0.0,887764.0,126823.42857142858,118845.17490395806,235340.0,0.0,0,0,0,0,120,184,6.758552948756652,9.011403931675535,0.0,1400.0,495.9333333333333,590.0551386664357,348165.0666666667,0,1,0,0,0,0,0,0,1.0,531.3571428571429,401.8333333333333,628.5,0,0,0,0,0,0,6,2411,8,5028,-1,2050,4,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-20.50.73.9-2836-443-6,192.168.8.135,2836,20.50.73.9,443,6,17/05/2023 08:33:43 PM,688,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,45058.13953488372,4360.46511627907,344.0,332.34018715767735,579.0,109.0,109.0,109.0,0.0,109.0,109.0,0,0,0,0,0,0,0,0,0,40,20,2906.9767441860463,1453.4883720930231,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,254,1,0,0,0,0,0,0,0,0,0,No Label
192.168.8.135-35.174.127.31-1559-443-6,192.168.8.135,1559,35.174.127.31,443,6,17/05/2023 08:31:45 PM,119721233,7,7,499.0,580.0,249.0,0.0,71.28571428571429,121.0615742583284,271.0,0.0,82.85714285714285,129.2728749215248,9.01260347026329,0.11693832120823547,9209325.615384616,1.7712199240105312E7,4.5001804E7,60.0,1.19284534E8,1.9880755666666668E7,2.2354094215078175E7,4.5001804E7,45491.0,7.4719369E7,1.2453228166666666E7,1.9711271332046732E7,4.530983E7,11019.0,0,0,0,0,140,164,0.058469160604117734,0.058469160604117734,0.0,271.0,71.93333333333334,117.78216373983837,13872.638095238097,0,0,0,0,1,0,0,0,1.0,77.07142857142857,71.28571428571429,82.85714285714286,0,0,0,0,0,0,7,499,7,580,-1,469,4,0,374169.0,346318.94941079966,739980.0,51358.0,3.9532908666666664E7,9442528.616908997,4.5001804E7,2.8629634E7,No Label
192.168.8.135-104.208.16.89-2838-443-6,192.168.8.135,2838,104.208.16.89,443,6,17/05/2023 08:33:47 PM,1395483,7,9,3694.0,5029.0,1400.0,0.0,527.7142857142857,620.5961419704213,1400.0,0.0,558.7777777777778,650.8261629993407,6250.882310999131,11.465564252663773,93032.20000000001,139544.03837662554,330230.0,0.0,626065.0,104344.16666666667,160350.80079053756,330393.0,0.0,1395483.0,174435.375,152397.77770214883,330786.0,0.0,0,0,0,0,140,204,5.0161843605404,6.449379892123372,0.0,1400.0,513.1176470588235,611.5032586128366,373936.23529411765,0,1,0,0,0,0,0,0,1.0,545.1875,527.7142857142857,558.7777777777778,0,0,0,0,0,0,7,3694,9,5029,-1,2050,5,0,0,0,0,0,0,0,0,0,No Label
